epoch,train_loss,train_acc,val_loss,val_acc,val_value6_acc
1,0.7464480018689095,0.7118102819040856,0.6384309558159946,0.7374774055856216,0.6954715251922607
2,0.6958362573052592,0.7308471918091969,0.6580981293559236,0.726467117242606,0.6642215251922607
3,0.6767283822013237,0.7376753269811209,0.6086444036688863,0.7506784455019228,0.673253059387207
4,0.6637571005170187,0.7418279378982462,0.6167971115544175,0.7488834436179178,0.7139162421226501
5,0.6493207156012635,0.7442445404509677,0.6256194582545126,0.7434631019143269,0.7118385434150696
6,0.6122832962371276,0.7561524728255509,0.602549017304643,0.7520989004921881,0.692757785320282
7,0.5913531010395155,0.7610917125327967,0.6141293695856144,0.7484594271335059,0.7237533926963806
8,0.5744562357101467,0.7662380896017045,0.6117350238917479,0.7498657485038002,0.7195980548858643
9,0.5443239099931285,0.7756702373202343,0.602913873550688,0.7556323692141912,0.7149338722229004
